,Report Date,label,Max Residual
1357,Sat 29 Oct 2022,R1_M20_6468A,0.08341012
1358,Sat 29 Oct 2022,R1_M20_6477A,0.07455177
1359,Sat 29 Oct 2022,R1_M25_4094A,0.16046757
1360,Sat 29 Oct 2022,R2_M2_8431J,0.055504024
1361,Sat 29 Oct 2022,R3_5889_1,0.031927466
1362,Sat 29 Oct 2022,R3_M20_6576A,0.063186854
1363,Sat 29 Oct 2022,R4_M2_8545A,0.057673797
1364,Sat 29 Oct 2022,R4_M2_8565A,0.066630125
1365,Sat 30 Apr 2022,R1_M20_6468A,0.07892284
1366,Sat 30 Apr 2022,R1_M20_6477A,0.07155675
1367,Sat 30 Apr 2022,R1_M25_4094A,0.13769871
1368,Sat 30 Apr 2022,R2_A2_8362A,0.07710147
1369,Sat 30 Apr 2022,R2_A2_8380A,0.09611684
1370,Sat 30 Apr 2022,R2_M2_8431J,0.05140058
1371,Sat 30 Apr 2022,R3_5889_1,0.03605519
1372,Sat 30 Apr 2022,R3_M20_6576A,0.07675803
1373,Sat 30 Apr 2022,R4_M2_8545A,0.062041283
1374,Sat 30 Apr 2022,R4_M2_8565A,0.06839761
1375,Sat 30 Jul 2022,R1_M20_6468A,0.12585986
1376,Sat 30 Jul 2022,R1_M20_6477A,0.11396021
1377,Sat 30 Jul 2022,R1_M25_4094A,0.111091495
1378,Sat 30 Jul 2022,R2_A2_8362A,0.18340808
1379,Sat 30 Jul 2022,R2_A2_8380A,0.15500033
1380,Sat 30 Jul 2022,R2_M2_8431J,0.055024654
1381,Sat 30 Jul 2022,R3_5889_1,0.041490316
1382,Sat 30 Jul 2022,R3_M20_6576A,0.15770932
1383,Sat 30 Jul 2022,R4_M2_8545A,0.117328376
1384,Sat 30 Jul 2022,R4_M2_8565A,0.11208412
1385,Sat 31 Dec 2022,R1_M20_6468A,0.12757955
1386,Sat 31 Dec 2022,R1_M20_6477A,0.1329546
1387,Sat 31 Dec 2022,R1_M25_4094A,0.08403921
1388,Sat 31 Dec 2022,R2_M2_8431J,0.029946864
1389,Sat 31 Dec 2022,R3_5889_1,0.030370004
1390,Sat 31 Dec 2022,R3_M20_6576A,0.071825325
1391,Sat 31 Dec 2022,R4_M2_8545A,0.04568799
1392,Sat 31 Dec 2022,R4_M2_8565A,0.058166876
1393,Sun 01 May 2022,R1_M20_6468A,0.06823534
1394,Sun 01 May 2022,R1_M20_6477A,0.0666244
1395,Sun 01 May 2022,R1_M25_4094A,0.14762747
1396,Sun 01 May 2022,R2_A2_8362A,0.075092256
1397,Sun 01 May 2022,R2_A2_8380A,0.07338047
1398,Sun 01 May 2022,R2_M2_8431J,0.044561252
1399,Sun 01 May 2022,R3_5889_1,0.028380536
1400,Sun 01 May 2022,R3_M20_6576A,0.05383438
1401,Sun 01 May 2022,R4_M2_8545A,0.048516273
1402,Sun 01 May 2022,R4_M2_8565A,0.04725775
1403,Sun 02 Jan 2022,R1_M20_6468A,0.07839355
1404,Sun 02 Jan 2022,R1_M20_6477A,0.07354343
1405,Sun 02 Jan 2022,R1_M25_4094A,0.063200295
1406,Sun 02 Jan 2022,R2_A2_8362A,0.06080836
1407,Sun 02 Jan 2022,R2_A2_8380A,0.06859851
1408,Sun 02 Jan 2022,R2_M2_8431J,0.044634297
1409,Sun 02 Jan 2022,R3_5889_1,0.026673764
1410,Sun 02 Jan 2022,R3_M20_6576A,0.066064954
1411,Sun 02 Jan 2022,R4_M2_8545A,0.040005684
1412,Sun 02 Jan 2022,R4_M2_8565A,0.041525155
1413,Sun 02 Oct 2022,R1_M20_6468A,0.05882415
1414,Sun 02 Oct 2022,R1_M20_6477A,0.054663748
1415,Sun 02 Oct 2022,R1_M25_4094A,0.20265037
1416,Sun 02 Oct 2022,R2_M2_8431J,0.04620342
1417,Sun 02 Oct 2022,R3_5889_1,0.026135474
1418,Sun 02 Oct 2022,R3_M20_6576A,0.055739254
1419,Sun 02 Oct 2022,R4_M2_8545A,0.057803184
1420,Sun 02 Oct 2022,R4_M2_8565A,0.074870884
1421,Sun 03 Apr 2022,R1_M20_6468A,0.13269368
1422,Sun 03 Apr 2022,R1_M20_6477A,0.15819088
1423,Sun 03 Apr 2022,R1_M25_4094A,0.15570807
1424,Sun 03 Apr 2022,R2_A2_8362A,0.103969455
1425,Sun 03 Apr 2022,R2_A2_8380A,0.099514306
1426,Sun 03 Apr 2022,R2_M2_8431J,0.053341955
1427,Sun 03 Apr 2022,R3_5889_1,0.09214762
1428,Sun 03 Apr 2022,R3_M20_6576A,0.20994812
1429,Sun 03 Apr 2022,R4_M2_8545A,0.06177935
1430,Sun 03 Apr 2022,R4_M2_8565A,0.060254842
1431,Sun 03 Jul 2022,R1_M20_6468A,0.06571616
1432,Sun 03 Jul 2022,R1_M20_6477A,0.06666842
1433,Sun 03 Jul 2022,R1_M25_4094A,0.33309016
1434,Sun 03 Jul 2022,R2_A2_8362A,0.12944818
1435,Sun 03 Jul 2022,R2_A2_8380A,0.12744397
1436,Sun 03 Jul 2022,R2_M2_8431J,0.05923596
1437,Sun 03 Jul 2022,R3_5889_1,0.039343894
1438,Sun 03 Jul 2022,R3_M20_6576A,0.07313228
1439,Sun 03 Jul 2022,R4_M2_8545A,0.11236073
1440,Sun 03 Jul 2022,R4_M2_8565A,0.11681428
1441,Sun 04 Dec 2022,R1_M20_6468A,0.07587457
1442,Sun 04 Dec 2022,R1_M20_6477A,0.08048391
1443,Sun 04 Dec 2022,R1_M25_4094A,0.10350731
1444,Sun 04 Dec 2022,R2_M2_8431J,0.044603094
1445,Sun 04 Dec 2022,R3_5889_1,0.01755996
1446,Sun 04 Dec 2022,R3_M20_6576A,0.058158636
1447,Sun 04 Dec 2022,R4_M2_8545A,0.065197855
1448,Sun 04 Dec 2022,R4_M2_8565A,0.06704669
1449,Sun 04 Sep 2022,R1_M20_6468A,0.06791213
1450,Sun 04 Sep 2022,R1_M20_6477A,0.08273563
1451,Sun 04 Sep 2022,R1_M25_4094A,0.08368164
1452,Sun 04 Sep 2022,R2_A2_8362A,0.06154415
1453,Sun 04 Sep 2022,R2_A2_8380A,0.053865552
1454,Sun 04 Sep 2022,R2_M2_8431J,0.035293773
1455,Sun 04 Sep 2022,R3_5889_1,0.027605161
1456,Sun 04 Sep 2022,R3_M20_6576A,0.059525877
1457,Sun 04 Sep 2022,R4_M2_8545A,0.05784233
1458,Sun 04 Sep 2022,R4_M2_8565A,0.05679165
1459,Sun 05 Jun 2022,R1_M20_6468A,0.1352017
1460,Sun 05 Jun 2022,R1_M20_6477A,0.13013431
1461,Sun 05 Jun 2022,R1_M25_4094A,0.085932165
1462,Sun 05 Jun 2022,R2_A2_8362A,0.053242147
1463,Sun 05 Jun 2022,R2_A2_8380A,0.079754174
1464,Sun 05 Jun 2022,R2_M2_8431J,0.03368649
1465,Sun 05 Jun 2022,R3_5889_1,0.024263278
1466,Sun 05 Jun 2022,R3_M20_6576A,0.08918962
1467,Sun 05 Jun 2022,R4_M2_8545A,0.1587862
1468,Sun 05 Jun 2022,R4_M2_8565A,0.17056203
1469,Sun 06 Feb 2022,R1_M20_6468A,0.055929422
1470,Sun 06 Feb 2022,R1_M20_6477A,0.055480152
1471,Sun 06 Feb 2022,R1_M25_4094A,0.13621652
1472,Sun 06 Feb 2022,R2_A2_8362A,0.13507575
1473,Sun 06 Feb 2022,R2_A2_8380A,0.09609288
1474,Sun 06 Feb 2022,R2_M2_8431J,0.03699535
1475,Sun 06 Feb 2022,R3_5889_1,0.021040307
1476,Sun 06 Feb 2022,R3_M20_6576A,0.057492167
1477,Sun 06 Feb 2022,R4_M2_8545A,0.04146552
1478,Sun 06 Feb 2022,R4_M2_8565A,0.038176686
1479,Sun 06 Mar 2022,R1_M20_6468A,0.04785973
1480,Sun 06 Mar 2022,R1_M20_6477A,0.05476518
1481,Sun 06 Mar 2022,R1_M25_4094A,0.10998112
1482,Sun 06 Mar 2022,R2_A2_8362A,0.06859976
1483,Sun 06 Mar 2022,R2_A2_8380A,0.067887425
1484,Sun 06 Mar 2022,R2_M2_8431J,0.03177996
1485,Sun 06 Mar 2022,R3_5889_1,0.022867845
1486,Sun 06 Mar 2022,R3_M20_6576A,0.053290308
1487,Sun 06 Mar 2022,R4_M2_8545A,0.051479936
1488,Sun 06 Mar 2022,R4_M2_8565A,0.05428183
1489,Sun 06 Nov 2022,R1_M20_6468A,0.07699158
1490,Sun 06 Nov 2022,R2_M2_8431J,0.04497546
1491,Sun 06 Nov 2022,R3_5889_1,0.024252169
1492,Sun 06 Nov 2022,R3_M20_6576A,0.090755284
1493,Sun 06 Nov 2022,R4_M2_8545A,0.04573103
1494,Sun 07 Aug 2022,R1_M20_6468A,0.0661082
1495,Sun 07 Aug 2022,R1_M20_6477A,0.07701799
1496,Sun 07 Aug 2022,R2_A2_8362A,0.111396074
1497,Sun 07 Aug 2022,R2_A2_8380A,0.07957417
1498,Sun 07 Aug 2022,R2_M2_8431J,0.04569146
1499,Sun 07 Aug 2022,R3_5889_1,0.036533125
1500,Sun 07 Aug 2022,R3_M20_6576A,0.07084051
1501,Sun 07 Aug 2022,R4_M2_8545A,0.088265896
1502,Sun 07 Aug 2022,R4_M2_8565A,0.09262279
1503,Sun 08 May 2022,R1_M20_6468A,0.0832006
1504,Sun 08 May 2022,R1_M20_6477A,0.08114797
1505,Sun 08 May 2022,R1_M25_4094A,0.094276994
1506,Sun 08 May 2022,R2_A2_8362A,0.09131554
1507,Sun 08 May 2022,R2_A2_8380A,0.081493616
1508,Sun 08 May 2022,R2_M2_8431J,0.10699043
1509,Sun 08 May 2022,R3_5889_1,0.019648023
1510,Sun 08 May 2022,R3_M20_6576A,0.047115207
1511,Sun 08 May 2022,R4_M2_8545A,0.060064375
1512,Sun 08 May 2022,R4_M2_8565A,0.041397482
1513,Sun 09 Jan 2022,R1_M20_6468A,0.053091228
1514,Sun 09 Jan 2022,R1_M20_6477A,0.055458903
1515,Sun 09 Jan 2022,R1_M25_4094A,0.09359893
1516,Sun 09 Jan 2022,R2_A2_8362A,0.07109201
1517,Sun 09 Jan 2022,R2_A2_8380A,0.06322533
1518,Sun 09 Jan 2022,R2_M2_8431J,0.0474011
1519,Sun 09 Jan 2022,R3_5889_1,0.022293039
1520,Sun 09 Jan 2022,R3_M20_6576A,0.04931122
1521,Sun 09 Jan 2022,R4_M2_8545A,0.047395647
1522,Sun 09 Jan 2022,R4_M2_8565A,0.049094588
1523,Sun 09 Oct 2022,R1_M20_6468A,0.055343628
1524,Sun 09 Oct 2022,R1_M20_6477A,0.053099424
1525,Sun 09 Oct 2022,R1_M25_4094A,0.16902274
1526,Sun 09 Oct 2022,R2_M2_8431J,0.044417173
1527,Sun 09 Oct 2022,R3_5889_1,0.021935023
1528,Sun 09 Oct 2022,R3_M20_6576A,0.06583136
1529,Sun 09 Oct 2022,R4_M2_8545A,0.056486994
1530,Sun 09 Oct 2022,R4_M2_8565A,0.059153438
1531,Sun 10 Apr 2022,R1_M20_6468A,0.06810211
1532,Sun 10 Apr 2022,R1_M20_6477A,0.057998434
1533,Sun 10 Apr 2022,R1_M25_4094A,0.22007844
1534,Sun 10 Apr 2022,R2_A2_8362A,0.15895402
1535,Sun 10 Apr 2022,R2_A2_8380A,0.17253846
1536,Sun 10 Apr 2022,R2_M2_8431J,0.059144005
1537,Sun 10 Apr 2022,R3_5889_1,0.04217803
1538,Sun 10 Apr 2022,R3_M20_6576A,0.06370434
1539,Sun 10 Apr 2022,R4_M2_8545A,0.064926624
1540,Sun 10 Apr 2022,R4_M2_8565A,0.060203597
1541,Sun 10 Jul 2022,R1_M20_6468A,0.09809622
1542,Sun 10 Jul 2022,R1_M20_6477A,0.118920505
1543,Sun 10 Jul 2022,R1_M25_4094A,0.09902096
1544,Sun 10 Jul 2022,R2_A2_8362A,0.07512739
1545,Sun 10 Jul 2022,R2_A2_8380A,0.080874324
1546,Sun 10 Jul 2022,R2_M2_8431J,0.051236495
1547,Sun 10 Jul 2022,R3_5889_1,0.03005118
1548,Sun 10 Jul 2022,R3_M20_6576A,0.07613361
1549,Sun 10 Jul 2022,R4_M2_8545A,0.068628386
1550,Sun 10 Jul 2022,R4_M2_8565A,0.065567255
1551,Sun 11 Dec 2022,R1_M20_6468A,0.065234005
1552,Sun 11 Dec 2022,R1_M20_6477A,0.06721574
1553,Sun 11 Dec 2022,R1_M25_4094A,0.111958206
1554,Sun 11 Dec 2022,R2_M2_8431J,0.07498559
1555,Sun 11 Dec 2022,R3_5889_1,0.039132744
1556,Sun 11 Dec 2022,R3_M20_6576A,0.085647464
1557,Sun 11 Dec 2022,R4_M2_8545A,0.11718616
1558,Sun 11 Dec 2022,R4_M2_8565A,0.14667758
1559,Sun 11 Sep 2022,R1_M20_6468A,0.07031949
1560,Sun 11 Sep 2022,R1_M20_6477A,0.07792629
1561,Sun 11 Sep 2022,R1_M25_4094A,0.12334913
1562,Sun 11 Sep 2022,R2_A2_8362A,0.17273581
1563,Sun 11 Sep 2022,R2_A2_8380A,0.12625349
1564,Sun 11 Sep 2022,R2_M2_8431J,0.06852193
1565,Sun 11 Sep 2022,R3_5889_1,0.022407893
1566,Sun 11 Sep 2022,R3_M20_6576A,0.05239734
1567,Sun 11 Sep 2022,R4_M2_8545A,0.0713937
1568,Sun 11 Sep 2022,R4_M2_8565A,0.068053454
1569,Sun 12 Jun 2022,R1_M20_6468A,0.0646722
1570,Sun 12 Jun 2022,R1_M20_6477A,0.060578793
1571,Sun 12 Jun 2022,R2_A2_8362A,0.076836705
1572,Sun 12 Jun 2022,R2_A2_8380A,0.10792589
1573,Sun 12 Jun 2022,R2_M2_8431J,0.03187351
1574,Sun 12 Jun 2022,R3_5889_1,0.02795578
1575,Sun 12 Jun 2022,R3_M20_6576A,0.13995817
1576,Sun 12 Jun 2022,R4_M2_8545A,0.6416843
1577,Sun 12 Jun 2022,R4_M2_8565A,0.6415748
1578,Sun 13 Feb 2022,R1_M20_6468A,0.069631636
1579,Sun 13 Feb 2022,R1_M20_6477A,0.06436303
1580,Sun 13 Feb 2022,R1_M25_4094A,0.076410234
1581,Sun 13 Feb 2022,R2_A2_8362A,0.07615647
1582,Sun 13 Feb 2022,R2_A2_8380A,0.09752077
1583,Sun 13 Feb 2022,R2_M2_8431J,0.057393387
1584,Sun 13 Feb 2022,R3_5889_1,0.0457898
1585,Sun 13 Feb 2022,R3_M20_6576A,0.058640033
1586,Sun 13 Feb 2022,R4_M2_8545A,0.04640629
1587,Sun 13 Feb 2022,R4_M2_8565A,0.042396106
1588,Sun 13 Mar 2022,R1_M20_6468A,0.048112363
1589,Sun 13 Mar 2022,R1_M20_6477A,0.047259733
1590,Sun 13 Mar 2022,R1_M25_4094A,0.21130264
1591,Sun 13 Mar 2022,R2_A2_8362A,0.11701441
1592,Sun 13 Mar 2022,R2_A2_8380A,0.08757445
1593,Sun 13 Mar 2022,R2_M2_8431J,0.030991882
1594,Sun 13 Mar 2022,R3_5889_1,0.022490583
1595,Sun 13 Mar 2022,R3_M20_6576A,0.053133085
1596,Sun 13 Mar 2022,R4_M2_8545A,0.06693387
1597,Sun 13 Mar 2022,R4_M2_8565A,0.06720245
1598,Sun 13 Nov 2022,R1_M20_6468A,0.05465874
1599,Sun 13 Nov 2022,R1_M25_4094A,0.17395738
1600,Sun 13 Nov 2022,R3_5889_1,0.01753224
1601,Sun 13 Nov 2022,R3_M20_6576A,0.0504027
1602,Sun 13 Nov 2022,R4_M2_8545A,0.048200205
1603,Sun 14 Aug 2022,R1_M20_6468A,0.08573395
1604,Sun 14 Aug 2022,R1_M20_6477A,0.07448256
1605,Sun 14 Aug 2022,R1_M25_4094A,0.1789391
1606,Sun 14 Aug 2022,R2_A2_8362A,0.10157651
1607,Sun 14 Aug 2022,R2_A2_8380A,0.0950585
1608,Sun 14 Aug 2022,R2_M2_8431J,0.051582634
1609,Sun 14 Aug 2022,R3_5889_1,0.028220572
1610,Sun 14 Aug 2022,R3_M20_6576A,0.08569926
1611,Sun 14 Aug 2022,R4_M2_8545A,0.04305035
1612,Sun 14 Aug 2022,R4_M2_8565A,0.053914905
1613,Sun 15 May 2022,R1_M20_6468A,0.053150713
1614,Sun 15 May 2022,R1_M20_6477A,0.05589679
1615,Sun 15 May 2022,R1_M25_4094A,0.07757279
1616,Sun 15 May 2022,R2_A2_8362A,0.08257437
1617,Sun 15 May 2022,R2_A2_8380A,0.103793025
1618,Sun 15 May 2022,R2_M2_8431J,0.045028865
1619,Sun 15 May 2022,R3_5889_1,0.026585594
1620,Sun 15 May 2022,R3_M20_6576A,0.11206487
1621,Sun 15 May 2022,R4_M2_8545A,0.04024005
1622,Sun 15 May 2022,R4_M2_8565A,0.042220086
1623,Sun 16 Jan 2022,R1_M20_6468A,0.0990535
1624,Sun 16 Jan 2022,R1_M20_6477A,0.092096925
1625,Sun 16 Jan 2022,R1_M25_4094A,0.15909642
1626,Sun 16 Jan 2022,R2_A2_8362A,0.079681724
1627,Sun 16 Jan 2022,R2_A2_8380A,0.111501604
1628,Sun 16 Jan 2022,R2_M2_8431J,0.048241615
1629,Sun 16 Jan 2022,R3_5889_1,0.018855184
1630,Sun 16 Jan 2022,R3_M20_6576A,0.04146955
1631,Sun 16 Jan 2022,R4_M2_8545A,0.034184486
1632,Sun 16 Jan 2022,R4_M2_8565A,0.037803665
1633,Sun 16 Oct 2022,R3_5889_1,0.024622224
1634,Sun 17 Apr 2022,R1_M20_6468A,0.058405817
1635,Sun 17 Apr 2022,R1_M20_6477A,0.05884376
1636,Sun 17 Apr 2022,R1_M25_4094A,0.06823148
1637,Sun 17 Apr 2022,R2_A2_8362A,0.08187097
1638,Sun 17 Apr 2022,R2_A2_8380A,0.06944686
1639,Sun 17 Apr 2022,R2_M2_8431J,0.045497417
1640,Sun 17 Apr 2022,R3_5889_1,0.022801716
1641,Sun 17 Apr 2022,R3_M20_6576A,0.037371904
1642,Sun 17 Apr 2022,R4_M2_8545A,0.038985312
1643,Sun 17 Apr 2022,R4_M2_8565A,0.04122711
1644,Sun 17 Jul 2022,R1_M20_6468A,0.13037975
1645,Sun 17 Jul 2022,R1_M20_6477A,0.12940978
1646,Sun 17 Jul 2022,R1_M25_4094A,0.18476397
1647,Sun 17 Jul 2022,R2_A2_8362A,0.12475002
1648,Sun 17 Jul 2022,R2_A2_8380A,0.11623061
1649,Sun 17 Jul 2022,R2_M2_8431J,0.048307806
1650,Sun 17 Jul 2022,R3_5889_1,0.028072506
1651,Sun 17 Jul 2022,R3_M20_6576A,0.15543628
1652,Sun 17 Jul 2022,R4_M2_8545A,0.05038485
1653,Sun 17 Jul 2022,R4_M2_8565A,0.061397403
1654,Sun 18 Dec 2022,R1_M20_6468A,0.08776966
1655,Sun 18 Dec 2022,R1_M20_6477A,0.11864132
1656,Sun 18 Dec 2022,R1_M25_4094A,0.093102306
1657,Sun 18 Dec 2022,R2_M2_8431J,0.046104252
1658,Sun 18 Dec 2022,R3_5889_1,0.025290646
1659,Sun 18 Dec 2022,R3_M20_6576A,0.07746455
1660,Sun 18 Dec 2022,R4_M2_8545A,0.10073018
1661,Sun 18 Dec 2022,R4_M2_8565A,0.086274594
1662,Sun 18 Sep 2022,R1_M20_6468A,0.07161471
1663,Sun 18 Sep 2022,R1_M20_6477A,0.08173585
1664,Sun 18 Sep 2022,R1_M25_4094A,0.06311074
1665,Sun 18 Sep 2022,R2_M2_8431J,0.121500835
1666,Sun 18 Sep 2022,R3_5889_1,0.020971648
1667,Sun 18 Sep 2022,R3_M20_6576A,0.06301972
1668,Sun 18 Sep 2022,R4_M2_8545A,0.099390164
1669,Sun 18 Sep 2022,R4_M2_8565A,0.0951699
1670,Sun 19 Jun 2022,R1_M20_6468A,0.09901649
1671,Sun 19 Jun 2022,R1_M20_6477A,0.086263835
1672,Sun 19 Jun 2022,R2_A2_8362A,0.0728918
1673,Sun 19 Jun 2022,R2_A2_8380A,0.068477154
1674,Sun 19 Jun 2022,R2_M2_8431J,0.049572423
1675,Sun 19 Jun 2022,R3_5889_1,0.022911275
1676,Sun 19 Jun 2022,R3_M20_6576A,0.11302167
1677,Sun 19 Jun 2022,R4_M2_8545A,0.050945193
1678,Sun 19 Jun 2022,R4_M2_8565A,0.05442415
1679,Sun 20 Feb 2022,R1_M20_6468A,0.07660705
1680,Sun 20 Feb 2022,R1_M25_4094A,0.104831755
1681,Sun 20 Feb 2022,R2_A2_8362A,0.05414301
1682,Sun 20 Feb 2022,R2_A2_8380A,0.06112939
1683,Sun 20 Feb 2022,R2_M2_8431J,0.036136493
1684,Sun 20 Feb 2022,R3_5889_1,0.03242719
1685,Sun 20 Feb 2022,R3_M20_6576A,0.064685404
1686,Sun 20 Feb 2022,R4_M2_8545A,0.05178678
1687,Sun 20 Feb 2022,R4_M2_8565A,0.04904002
1688,Sun 20 Mar 2022,R1_M20_6468A,0.1063329
1689,Sun 20 Mar 2022,R1_M20_6477A,0.087748826
1690,Sun 20 Mar 2022,R1_M25_4094A,0.16329932
1691,Sun 20 Mar 2022,R2_A2_8362A,0.10537702
1692,Sun 20 Mar 2022,R2_A2_8380A,0.09440887
1693,Sun 20 Mar 2022,R2_M2_8431J,0.04917802
1694,Sun 20 Mar 2022,R3_5889_1,0.02293368
1695,Sun 20 Mar 2022,R3_M20_6576A,0.058326304
1696,Sun 20 Mar 2022,R4_M2_8545A,0.05014643
1697,Sun 20 Mar 2022,R4_M2_8565A,0.049513847
1698,Sun 20 Nov 2022,R1_M20_6468A,0.05624491
1699,Sun 20 Nov 2022,R1_M20_6477A,0.06887299
1700,Sun 20 Nov 2022,R1_M25_4094A,0.1877476
1701,Sun 20 Nov 2022,R3_5889_1,0.023200117
1702,Sun 20 Nov 2022,R3_M20_6576A,0.049138755
1703,Sun 20 Nov 2022,R4_M2_8545A,0.052463576
1704,Sun 21 Aug 2022,R1_M20_6468A,0.10761151
1705,Sun 21 Aug 2022,R1_M20_6477A,0.10582453
1706,Sun 21 Aug 2022,R1_M25_4094A,0.35051078
1707,Sun 21 Aug 2022,R2_A2_8362A,0.08328718
1708,Sun 21 Aug 2022,R2_A2_8380A,0.07662946
1709,Sun 21 Aug 2022,R2_M2_8431J,0.04487014
1710,Sun 21 Aug 2022,R3_5889_1,0.027865566
1711,Sun 21 Aug 2022,R3_M20_6576A,0.08399865
1712,Sun 21 Aug 2022,R4_M2_8545A,0.07340863
1713,Sun 21 Aug 2022,R4_M2_8565A,0.08144322
1714,Sun 22 May 2022,R1_M20_6468A,0.08770238
1715,Sun 22 May 2022,R1_M20_6477A,0.10215461
1716,Sun 22 May 2022,R1_M25_4094A,0.15754819
1717,Sun 22 May 2022,R2_A2_8362A,0.24729632
1718,Sun 22 May 2022,R2_A2_8380A,0.20791337
1719,Sun 22 May 2022,R2_M2_8431J,0.08126059
1720,Sun 22 May 2022,R3_5889_1,0.023084853
1721,Sun 22 May 2022,R3_M20_6576A,0.100800395
1722,Sun 22 May 2022,R4_M2_8545A,0.05313918
1723,Sun 22 May 2022,R4_M2_8565A,0.05957344
1724,Sun 23 Jan 2022,R1_M20_6468A,0.09329341
1725,Sun 23 Jan 2022,R1_M20_6477A,0.09350729
1726,Sun 23 Jan 2022,R1_M25_4094A,0.10930451
1727,Sun 23 Jan 2022,R2_A2_8362A,0.12895843
1728,Sun 23 Jan 2022,R2_A2_8380A,0.11755094
1729,Sun 23 Jan 2022,R2_M2_8431J,0.047014058
1730,Sun 23 Jan 2022,R3_5889_1,0.029409967
1731,Sun 23 Jan 2022,R3_M20_6576A,0.055073947
1732,Sun 23 Jan 2022,R4_M2_8545A,0.057375222
1733,Sun 23 Jan 2022,R4_M2_8565A,0.060711384
1734,Sun 23 Oct 2022,R1_M20_6468A,0.08783156
1735,Sun 23 Oct 2022,R1_M20_6477A,0.09733133
1736,Sun 23 Oct 2022,R2_M2_8431J,0.08869782
1737,Sun 23 Oct 2022,R3_5889_1,0.023254938
1738,Sun 23 Oct 2022,R3_M20_6576A,0.074045494
1739,Sun 23 Oct 2022,R4_M2_8545A,0.07964817
1740,Sun 24 Apr 2022,R1_M20_6468A,0.077143386
1741,Sun 24 Apr 2022,R1_M20_6477A,0.07986234
1742,Sun 24 Apr 2022,R1_M25_4094A,0.09806132
1743,Sun 24 Apr 2022,R2_A2_8362A,0.074999034
1744,Sun 24 Apr 2022,R2_A2_8380A,0.056862175
1745,Sun 24 Apr 2022,R2_M2_8431J,0.0470116
1746,Sun 24 Apr 2022,R3_5889_1,0.028997231
1747,Sun 24 Apr 2022,R3_M20_6576A,0.068365574
1748,Sun 24 Apr 2022,R4_M2_8545A,0.04148993
1749,Sun 24 Apr 2022,R4_M2_8565A,0.03398052
1750,Sun 24 Jul 2022,R1_M20_6468A,0.05736953
1751,Sun 24 Jul 2022,R1_M20_6477A,0.052686453
1752,Sun 24 Jul 2022,R1_M25_4094A,0.15091723
1753,Sun 24 Jul 2022,R2_A2_8362A,0.08400303
1754,Sun 24 Jul 2022,R2_A2_8380A,0.11161876
1755,Sun 24 Jul 2022,R2_M2_8431J,0.04588618
1756,Sun 24 Jul 2022,R3_5889_1,0.060013328
1757,Sun 24 Jul 2022,R3_M20_6576A,0.06364685
1758,Sun 24 Jul 2022,R4_M2_8545A,0.10260311
1759,Sun 24 Jul 2022,R4_M2_8565A,0.09951925
1760,Sun 25 Dec 2022,R1_M20_6468A,0.14198479
1761,Sun 25 Dec 2022,R1_M20_6477A,0.14344266
1762,Sun 25 Dec 2022,R1_M25_4094A,0.24058989
1763,Sun 25 Dec 2022,R2_M2_8431J,0.0617384
1764,Sun 25 Dec 2022,R3_5889_1,0.026681315
1765,Sun 25 Dec 2022,R3_M20_6576A,0.061522543
1766,Sun 25 Dec 2022,R4_M2_8545A,0.033723235
1767,Sun 25 Dec 2022,R4_M2_8565A,0.03436265
1768,Sun 25 Sep 2022,R1_M20_6468A,0.058959126
1769,Sun 25 Sep 2022,R1_M20_6477A,0.054445818
1770,Sun 25 Sep 2022,R1_M25_4094A,0.13507205
1771,Sun 25 Sep 2022,R2_M2_8431J,0.050173387
1772,Sun 25 Sep 2022,R3_5889_1,0.019606207
1773,Sun 25 Sep 2022,R3_M20_6576A,0.09171456
1774,Sun 25 Sep 2022,R4_M2_8545A,0.063861966
1775,Sun 25 Sep 2022,R4_M2_8565A,0.06952657
1776,Sun 26 Jun 2022,R1_M20_6468A,0.07557547
1777,Sun 26 Jun 2022,R1_M20_6477A,0.0814935
1778,Sun 26 Jun 2022,R1_M25_4094A,0.11836058
1779,Sun 26 Jun 2022,R2_A2_8362A,0.11807847
1780,Sun 26 Jun 2022,R2_A2_8380A,0.1135788
1781,Sun 26 Jun 2022,R2_M2_8431J,0.054150194
1782,Sun 26 Jun 2022,R3_5889_1,0.026109751
1783,Sun 26 Jun 2022,R3_M20_6576A,0.14954653
1784,Sun 26 Jun 2022,R4_M2_8545A,0.13313657
1785,Sun 26 Jun 2022,R4_M2_8565A,0.123085976
1786,Sun 27 Feb 2022,R1_M20_6468A,0.046679035
1787,Sun 27 Feb 2022,R1_M20_6477A,0.057479903
1788,Sun 27 Feb 2022,R1_M25_4094A,0.1636318
1789,Sun 27 Feb 2022,R2_A2_8362A,0.23147285
1790,Sun 27 Feb 2022,R2_A2_8380A,0.18222533
1791,Sun 27 Feb 2022,R2_M2_8431J,0.0829359
1792,Sun 27 Feb 2022,R3_5889_1,0.03171148
1793,Sun 27 Feb 2022,R3_M20_6576A,0.06111957
1794,Sun 27 Feb 2022,R4_M2_8545A,0.07771897
1795,Sun 27 Feb 2022,R4_M2_8565A,0.06984131
1796,Sun 27 Nov 2022,R1_M20_6468A,0.06055078
1797,Sun 27 Nov 2022,R1_M20_6477A,0.06577441
1798,Sun 27 Nov 2022,R1_M25_4094A,0.15235251
